trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3090,False,"{'a': 0.002, 'e': 0.0020704278546402606}",20,8,21.97437822502738,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3091,False,"{'a': 0.002, 'e': 0.002066291137027497}",20,0,24.51880363280594,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3092,False,"{'a': 0.002, 'e': 0.002062162684582039}",25,17,13.139270544616634,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3093,False,"{'a': 0.002, 'e': 0.0020580424807900683}",25,10,28.17145453759262,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3094,False,"{'a': 0.002, 'e': 0.002053930509170765}",25,8,26.479031104741832,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3095,False,"{'a': 0.002, 'e': 0.002049826753276235}",25,14,18.004556831745422,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3096,False,"{'a': 0.002, 'e': 0.0020457311966914533}",20,12,14.02195231078639,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3097,False,"{'a': 0.002, 'e': 0.002041643823034186}",30,24,13.312264968136407,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3098,False,"{'a': 0.002, 'e': 0.002037564615954933}",30,19,18.17679704425096,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3099,False,"{'a': 0.002, 'e': 0.0020334935591368587}",25,14,20.876341371368834,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3100,False,"{'a': 0.002, 'e': 0.002029430636295734}",20,14,11.303767805553663,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3101,False,"{'a': 0.002, 'e': 0.0020253758311798604}",20,12,14.406328053345938,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3102,False,"{'a': 0.002, 'e': 0.002021329127570012}",30,17,17.696974160754763,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3103,False,"{'a': 0.002, 'e': 0.0020172905092793675}",20,4,26.433782842483723,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3104,False,"{'a': 0.002, 'e': 0.0020132599601534514}",20,11,17.51571728392787,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3105,False,"{'a': 0.002, 'e': 0.0020092374640700602}",30,13,34.34135790608924,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3106,False,"{'a': 0.002, 'e': 0.0020052230049392044}",30,20,20.20712715249174,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3107,False,"{'a': 0.002, 'e': 0.00200121656670304}",20,0,28.497310107158036,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3108,False,"{'a': 0.002, 'e': 0.0019972181333358127}",25,14,18.99979841979858,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3109,False,"{'a': 0.002, 'e': 0.0019932276888437817}",30,17,23.063279120120907,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3110,False,"{'a': 0.002, 'e': 0.0019892452172651635}",20,0,23.769842233931833,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3111,False,"{'a': 0.002, 'e': 0.0019852707026700653}",20,5,23.190837164938483,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3112,False,"{'a': 0.002, 'e': 0.001981304129160426}",20,3,25.51114444369769,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3113,False,"{'a': 0.002, 'e': 0.0019773454808699456}",20,9,21.084084967382974,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3114,False,"{'a': 0.002, 'e': 0.001973394741964025}",30,19,17.830412260341582,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3115,False,"{'a': 0.002, 'e': 0.0019694518966397014}",25,5,30.486479867772804,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3116,False,"{'a': 0.002, 'e': 0.0019655169291255925}",35,22,28.10537003926333,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3117,False,"{'a': 0.002, 'e': 0.0019615898236818204}",20,8,23.915305036170402,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3118,False,"{'a': 0.002, 'e': 0.0019576705645999587}",20,1,31.383568894300552,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3119,False,"{'a': 0.002, 'e': 0.001953759136202964}",20,5,22.304459606977456,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3120,False,"{'a': 0.002, 'e': 0.0019498555228451206}",25,20,10.119965802958797,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3121,False,"{'a': 0.002, 'e': 0.0019459597089119686}",30,9,34.829459621705745,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
3122,False,"{'a': 0.002, 'e': 0.0019420716788202466}",30,16,23.466234664077795,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3123,False,"{'a': 0.002, 'e': 0.0019381914170178277}",25,14,22.953416593465864,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3124,False,"{'a': 0.002, 'e': 0.001934318907983663}",20,10,19.096638940045423,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3125,False,"{'a': 0.002, 'e': 0.0019304541362277093}",25,19,13.27483071841041,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3126,False,"{'a': 0.002, 'e': 0.0019265970862908743}",25,15,15.598124277959164,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3127,False,"{'a': 0.002, 'e': 0.0019227477427449515}",25,0,35.69013677131866,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3128,False,"{'a': 0.002, 'e': 0.0019189060901925654}",20,12,14.20892483823334,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3129,False,"{'a': 0.002, 'e': 0.0019150721132670983}",30,8,37.22084080793472,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3130,False,"{'a': 0.002, 'e': 0.0019112457966326377}",20,12,14.773631207040093,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3131,False,"{'a': 0.002, 'e': 0.0019074271249839103}",20,2,25.73665512216106,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3132,False,"{'a': 0.002, 'e': 0.001903616083046228}",20,16,8.682287240978388,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3133,False,"{'a': 0.002, 'e': 0.0018998126555754159}",20,10,18.364065472924658,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3134,False,"{'a': 0.002, 'e': 0.001896016827357759}",30,6,37.048141964388776,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
3135,False,"{'a': 0.002, 'e': 0.001892228583209938}",25,5,32.981832326655756,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3136,False,"{'a': 0.002, 'e': 0.0018884479079789745}",25,8,30.54803324303657,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3137,False,"{'a': 0.002, 'e': 0.0018846747865421609}",20,8,17.51019320025737,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3138,False,"{'a': 0.002, 'e': 0.0018809092038070063}",35,21,27.617104159208274,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3139,False,"{'a': 0.002, 'e': 0.001877151144711173}",20,14,13.035513415903132,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3140,False,"{'a': 0.002, 'e': 0.0018734005942224233}",25,8,30.492245472548788,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3141,False,"{'a': 0.002, 'e': 0.0018696575373385483}",25,19,12.013618634127468,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3142,False,"{'a': 0.002, 'e': 0.0018659219590873154}",25,20,9.34312442414945,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3143,False,"{'a': 0.002, 'e': 0.0018621938445264052}",20,16,7.517917943931971,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3144,False,"{'a': 0.002, 'e': 0.0018584731787433578}",20,0,28.453331720349887,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3145,False,"{'a': 0.002, 'e': 0.0018547599468555032}",20,11,19.645584871403237,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3146,False,"{'a': 0.002, 'e': 0.001851054134009909}",25,10,24.59435045888045,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3147,False,"{'a': 0.002, 'e': 0.0018473557253833174}",25,17,16.456635439316123,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3148,False,"{'a': 0.002, 'e': 0.001843664706182092}",25,7,29.431466938934808,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3149,False,"{'a': 0.002, 'e': 0.0018399810616421496}",20,6,22.505937609949,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3150,False,"{'a': 0.002, 'e': 0.0018363047770289071}",20,14,8.724093772138387,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3151,False,"{'a': 0.002, 'e': 0.0018326358376372196}",20,2,25.225057401926588,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3152,False,"{'a': 0.002, 'e': 0.0018289742287913276}",20,0,26.527459741124567,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3153,False,"{'a': 0.002, 'e': 0.0018253199358447894}",25,12,21.719495946176714,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3154,False,"{'a': 0.002, 'e': 0.0018216729441804284}",20,13,11.353369537781166,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3155,False,"{'a': 0.002, 'e': 0.0018180332392102713}",20,13,11.877526781438355,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3156,False,"{'a': 0.002, 'e': 0.0018144008063754968}",20,13,14.471587049485041,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3157,False,"{'a': 0.002, 'e': 0.001810775631146367}",20,12,14.802159290363033,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3158,False,"{'a': 0.002, 'e': 0.0018071576990221763}",20,11,17.359612073174016,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3159,False,"{'a': 0.002, 'e': 0.0018035469955311894}",20,7,23.475062732349194,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3160,False,"{'a': 0.002, 'e': 0.0017999435062305911}",20,12,16.278159909472464,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3161,False,"{'a': 0.002, 'e': 0.0017963472167064176}",25,17,11.603196244611318,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3162,False,"{'a': 0.002, 'e': 0.001792758112573506}",20,14,15.428906639926105,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3163,False,"{'a': 0.002, 'e': 0.0017891761794754334}",20,10,19.043728171201217,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3164,False,"{'a': 0.002, 'e': 0.001785601403084466}",35,25,16.809323604268748,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3165,False,"{'a': 0.002, 'e': 0.0017820337691014916}",25,10,25.859609376537964,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3166,False,"{'a': 0.002, 'e': 0.0017784732632559698}",35,23,24.062488797948287,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3167,False,"{'a': 0.002, 'e': 0.0017749198713058708}",20,11,18.497689434750775,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3168,False,"{'a': 0.002, 'e': 0.001771373579037625}",35,24,20.069839975296656,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3169,False,"{'a': 0.002, 'e': 0.0017678343722660572}",25,14,20.338910830450672,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3170,False,"{'a': 0.002, 'e': 0.0017643022368343355}",20,14,4.475327508743864,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
3171,False,"{'a': 0.002, 'e': 0.0017607771586139122}",25,13,26.23570728927584,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3172,False,"{'a': 0.002, 'e': 0.0017572591235044724}",20,6,23.787658807196454,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3173,False,"{'a': 0.002, 'e': 0.0017537481174338698}",20,12,13.705802787948368,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3174,False,"{'a': 0.002, 'e': 0.0017502441263580752}",20,15,8.879651709030178,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3175,False,"{'a': 0.002, 'e': 0.0017467471362611182}",25,20,11.833129853466414,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3176,False,"{'a': 0.002, 'e': 0.0017432571331550365}",30,11,28.88797207753565,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3177,False,"{'a': 0.002, 'e': 0.001739774103079812}",20,15,7.482996961389407,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3178,False,"{'a': 0.002, 'e': 0.0017362980321033196}",25,11,22.593665073860915,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3179,False,"{'a': 0.002, 'e': 0.001732828906321269}",25,15,16.56017357927211,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3180,False,"{'a': 0.002, 'e': 0.0017293667118571557}",20,4,22.57816498253956,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3181,False,"{'a': 0.002, 'e': 0.0017259114348621956}",30,18,23.62351764712015,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3182,False,"{'a': 0.002, 'e': 0.0017224630615152762}",25,3,28.52822931346679,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3183,False,"{'a': 0.002, 'e': 0.001719021578022898}",25,12,26.45992217569565,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3184,False,"{'a': 0.002, 'e': 0.0017155869706191255}",20,10,17.97849739848014,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3185,False,"{'a': 0.002, 'e': 0.0017121592255655228}",20,13,12.470546191131678,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3186,False,"{'a': 0.002, 'e': 0.0017087383291511053}",20,12,13.938717830253308,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3187,False,"{'a': 0.002, 'e': 0.0017053242676922811}",20,4,25.181846217909662,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3188,False,"{'a': 0.002, 'e': 0.0017019170275328031}",30,15,26.09381404141079,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3189,False,"{'a': 0.002, 'e': 0.0016985165950437044}",25,14,18.070148867385456,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3190,False,"{'a': 0.002, 'e': 0.0016951229566232505}",20,12,15.975968916649439,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3191,False,"{'a': 0.002, 'e': 0.0016917360986968817}",20,12,14.791123002651975,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3192,False,"{'a': 0.002, 'e': 0.001688356007717165}",20,12,12.821181661199427,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3193,False,"{'a': 0.002, 'e': 0.0016849826701637303}",25,14,20.690930585833755,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3194,False,"{'a': 0.002, 'e': 0.0016816160725432229}",20,4,25.214502688112475,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3195,False,"{'a': 0.002, 'e': 0.0016782562013892464}",25,17,13.185867228407293,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3196,False,"{'a': 0.002, 'e': 0.0016749030432623145}",20,6,23.393594840885903,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3197,False,"{'a': 0.002, 'e': 0.0016715565847497888}",30,12,29.288629904357652,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3198,False,"{'a': 0.002, 'e': 0.0016682168124658309}",25,20,10.045854301400105,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3199,False,"{'a': 0.002, 'e': 0.0016648837130513456}",20,13,11.656206742292419,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3200,False,"{'a': 0.002, 'e': 0.001661557273173934}",20,13,12.623220083075351,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3201,False,"{'a': 0.002, 'e': 0.0016582374795278303}",25,6,25.729519553564252,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3202,False,"{'a': 0.002, 'e': 0.001654924318833856}",25,12,20.7934493033127,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3203,False,"{'a': 0.002, 'e': 0.0016516177778393632}",25,14,19.840288955935023,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3204,False,"{'a': 0.002, 'e': 0.0016483178433181827}",20,0,26.7749091706241,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3205,False,"{'a': 0.002, 'e': 0.0016450245020705747}",20,12,14.07344995435097,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3206,False,"{'a': 0.002, 'e': 0.0016417377409231682}",30,13,33.198369724883314,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3207,False,"{'a': 0.002, 'e': 0.0016384575467289146}",20,9,23.313672072617358,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3208,False,"{'a': 0.002, 'e': 0.0016351839063670308}",20,6,22.399749241473273,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3209,False,"{'a': 0.002, 'e': 0.0016319168067429543}",20,6,25.316163427562234,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3210,False,"{'a': 0.002, 'e': 0.0016286562347882806}",20,13,10.7024293568689,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3211,False,"{'a': 0.002, 'e': 0.0016254021774607177}",20,10,18.98414296090731,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3212,False,"{'a': 0.002, 'e': 0.0016221546217440304}",30,13,30.615983891397136,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3213,False,"{'a': 0.002, 'e': 0.0016189135546479945}",25,0,34.263282322618586,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3214,False,"{'a': 0.002, 'e': 0.0016156789632083355}",20,14,10.690880263928472,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3215,False,"{'a': 0.002, 'e': 0.0016124508344866836}",25,15,17.816523662481536,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3216,False,"{'a': 0.002, 'e': 0.0016092291555705183}",35,12,39.32147323233329,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3217,False,"{'a': 0.002, 'e': 0.0016060139135731222}",25,17,12.40413404741838,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3218,False,"{'a': 0.002, 'e': 0.0016028050956335218}",20,2,26.264348003114648,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3219,False,"{'a': 0.002, 'e': 0.0015996026889164411}",25,20,9.939502079344846,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3220,False,"{'a': 0.002, 'e': 0.0015964066806122474}",20,11,16.60414767238279,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3221,False,"{'a': 0.002, 'e': 0.001593217057936906}",25,11,27.572327521817396,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3222,False,"{'a': 0.002, 'e': 0.0015900338081319208}",20,6,18.193136210991472,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3223,False,"{'a': 0.002, 'e': 0.0015868569184642881}",20,9,18.674335833100827,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3224,False,"{'a': 0.002, 'e': 0.0015836863762264436}",25,15,17.03324804286218,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3225,False,"{'a': 0.002, 'e': 0.001580522168736217}",20,14,12.453582906178706,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3226,False,"{'a': 0.002, 'e': 0.0015773642833367728}",20,14,9.816075626501796,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3227,False,"{'a': 0.002, 'e': 0.0015742127073965651}",20,13,14.911743060638782,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3228,False,"{'a': 0.002, 'e': 0.0015710674283092845}",20,13,13.715302438962349,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3229,False,"{'a': 0.002, 'e': 0.0015679284334938132}",35,9,43.375766969841116,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
3230,False,"{'a': 0.002, 'e': 0.0015647957103941666}",30,10,32.359369236020534,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3231,False,"{'a': 0.002, 'e': 0.0015616692464794479}",20,5,19.381595712404604,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3232,False,"{'a': 0.002, 'e': 0.001558549029243796}",25,13,22.73739205629013,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3233,False,"{'a': 0.002, 'e': 0.0015554350462063404}",25,5,28.894033940855902,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3234,False,"{'a': 0.002, 'e': 0.0015523272849111436}",20,14,9.536178727102937,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3235,False,"{'a': 0.002, 'e': 0.0015492257329271562}",20,14,9.240026713039661,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3236,False,"{'a': 0.002, 'e': 0.0015461303778481648}",20,6,22.658604981822304,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3237,False,"{'a': 0.002, 'e': 0.0015430412072927478}",25,14,17.700097546346072,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3238,False,"{'a': 0.002, 'e': 0.0015399582089042172}",25,19,9.67498707740491,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3239,False,"{'a': 0.002, 'e': 0.0015368813703505754}",20,9,17.664101755100496,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3240,False,"{'a': 0.002, 'e': 0.001533810679324463}",35,25,15.927060684528765,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3241,False,"{'a': 0.002, 'e': 0.0015307461235431145}",20,16,7.619596768928016,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3242,False,"{'a': 0.002, 'e': 0.0015276876907483008}",20,16,8.269480949830605,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3243,False,"{'a': 0.002, 'e': 0.0015246353687062872}",25,15,15.148662798441963,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3244,False,"{'a': 0.002, 'e': 0.0015215891452077799}",20,3,26.991756687713938,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3245,False,"{'a': 0.002, 'e': 0.0015185490080678835}",25,0,35.56064508186973,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3246,False,"{'a': 0.002, 'e': 0.0015155149451260442}",20,0,34.22181508352621,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3247,False,"{'a': 0.002, 'e': 0.001512486944246006}",20,13,12.67298425326236,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3248,False,"{'a': 0.002, 'e': 0.0015094649933157602}",25,7,24.440306067744736,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3249,False,"{'a': 0.002, 'e': 0.0015064490802475016}",25,20,10.031847801648572,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3250,False,"{'a': 0.002, 'e': 0.0015034391929775724}",30,10,30.4741043980973,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3251,False,"{'a': 0.002, 'e': 0.00150043531946642}",25,14,19.120135740349358,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3252,False,"{'a': 0.002, 'e': 0.0014974374476985444}",25,13,22.812176991238857,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3253,False,"{'a': 0.002, 'e': 0.0014944455656824578}",25,9,28.995294816945474,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3254,False,"{'a': 0.002, 'e': 0.0014914596614506264}",25,14,17.193271370979787,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3255,False,"{'a': 0.002, 'e': 0.0014884797230594294}",20,7,23.749621046527427,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3256,False,"{'a': 0.002, 'e': 0.0014855057385891079}",20,7,25.12646449919912,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3257,False,"{'a': 0.002, 'e': 0.0014825376961437229}",20,13,11.731198388896848,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3258,False,"{'a': 0.002, 'e': 0.0014795755838510989}",25,14,20.13378956939816,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3259,False,"{'a': 0.002, 'e': 0.0014766193898627833}",20,7,20.189815326016014,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3260,False,"{'a': 0.002, 'e': 0.0014736691023539948}",20,10,17.635145590309577,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3261,False,"{'a': 0.002, 'e': 0.0014707247095235817}",20,15,11.494018424254033,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3262,False,"{'a': 0.002, 'e': 0.0014677861995939677}",20,10,17.060779388401507,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3263,False,"{'a': 0.002, 'e': 0.001464853560811109}",30,16,21.353962075694465,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3264,False,"{'a': 0.002, 'e': 0.0014619267814444457}",20,8,17.680712947884107,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3265,False,"{'a': 0.002, 'e': 0.0014590058497868585}",25,16,14.905428682527589,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3266,False,"{'a': 0.002, 'e': 0.0014560907541546159}",20,10,16.96423052620424,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3267,False,"{'a': 0.002, 'e': 0.0014531814828873313}",35,22,22.28341241955134,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3268,False,"{'a': 0.002, 'e': 0.0014502780243479145}",25,10,25.432345939812695,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3269,False,"{'a': 0.002, 'e': 0.00144738036692253}",25,12,24.948843321111678,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3270,False,"{'a': 0.002, 'e': 0.0014444884990205433}",20,13,13.165500586385198,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
